trade_id,ticker,lane,record_class,evidence_quality,why_picked,final_pnl_pct,first_negative_time,executable_exit_before_negative,executable_profit_sell_before_final_loss,protections_failed_or_missing,failure_category,confidence,notes
379,XLK,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=77.525; direction=84.5; quality=72.5; tech=84.0184; ret5=4.9287; debit_width=40.6%; fill_degradation=75.2%; worst_leg_spread=192.6%,-6.5317,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
529,QQQ,volatility_expansion_observation,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=volatility_expansion_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=51.715; direction=66.7; quality=70.8; tech=82.6853; ret5=3.7602; debit_width=35.0%; fill_degradation=9.1%; worst_leg_spread=1.6%,-5.8884,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
71,MSFT,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=47.365; direction=86.7; quality=62.5; tech=85.1464; ret5=-1.917; debit_width=24.8%; fill_degradation=21.8%; worst_leg_spread=32.0%,-5.8634,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, bullish_pullback_not_keep_bucket"
392,XLK,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=82.165; direction=87.7; quality=70.1; tech=88.5227; ret5=6.3887; debit_width=41.3%; fill_degradation=16.7%; worst_leg_spread=93.3%,-4.7428,,False,False,"['worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: worst_leg_spread_ge_20, lane_ticker_quarantine"
149,AMZN,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=59.05; direction=99.0; quality=58.6; tech=98.2255; ret5=12.3164; debit_width=18.9%; fill_degradation=9.3%; worst_leg_spread=6.5%,-4.6623,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
439,DIA,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=46.93; direction=63.4; quality=81.2; tech=92.048; ret5=0.4613; debit_width=32.5%; fill_degradation=11.0%; worst_leg_spread=10.3%,-3.7555,2026-05-31 13:09:10.430347-06:00,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,medium,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
165,SPY,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=79.12; direction=85.6; quality=51.2; tech=76.4996; ret5=4.5154; debit_width=32.2%; fill_degradation=6.1%; worst_leg_spread=5.6%,-3.5276,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
406,SPY,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=80.715; direction=86.7; quality=73.6; tech=87.1035; ret5=2.9651; debit_width=36.6%; fill_degradation=7.2%; worst_leg_spread=1.6%,-2.5149,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
388,SPY,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=83.18; direction=88.4; quality=66.0; tech=89.0421; ret5=3.1268; debit_width=32.0%; fill_degradation=6.6%; worst_leg_spread=2.4%,-1.5817,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
92,AMZN,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=54.015; direction=93.7; quality=81.8; tech=85.1981; ret5=-1.4567; debit_width=36.3%; fill_degradation=12.1%; worst_leg_spread=4.4%,-0.4325,2026-05-30 23:29:58.686248-06:00,False,False,['bullish_pullback_not_keep_bucket'],entry_guardrail_now_blocks,medium,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: bullish_pullback_not_keep_bucket
